"Start Time","Duration","Run ID","Name","Source Type","Source Name","User","Status","base_max_depth","base_min_leaf","bootstrap","bootstrap_features","ccp_alpha","class_weight","criterion","estimator","estimator__ccp_alpha","estimator__class_weight","estimator__criterion","estimator__max_depth","estimator__max_features","estimator__max_leaf_nodes","estimator__min_impurity_decrease","estimator__min_samples_leaf","estimator__min_samples_split","estimator__min_weight_fraction_leaf","estimator__monotonic_cst","estimator__random_state","estimator__splitter","init","learning_rate","loss","max_depth","max_features","max_leaf_nodes","max_samples","min_impurity_decrease","min_samples_leaf","min_samples_split","min_weight_fraction_leaf","monotonic_cst","n_estimators","n_iter_no_change","n_jobs","n_leaves","oob_score","random_state","sample_frac","split","splitter","subsample","target","tol","tree_depth","validation_fraction","verbose","warm_start","Accuracy","F1","Precision","ROC_AUC","Recall","root_gini","training_accuracy_score","training_f1_score","training_log_loss","training_precision_score","training_recall_score","training_roc_auc","training_score","estimator_name","estimator_class"
"2026-05-26 22:12:09","59.4min","c9b2fd8d4fd247149278d0c3e54f0472","GradientBoosting - n=200 lr=0.1","LOCAL","Classification_Experiment_9_GradientBoosting.py","acaro","FINISHED","","","","","0.0","","friedman_mse","","","","","","","","","","","","","","","None","0.1","log_loss","3","None","None","","0.0","1","2","0.0","","200","None","","","","42","0.1","time-based year<2021","","1.0","is_hit","0.0001","","0.1","0","False","0.9534216354866102","0.7084698585251992","0.7154397769023062","0.9734505676955458","0.7016344338086866","","0.9737939002142016","0.9738890082945187","0.05647464304759063","0.9739919082664105","0.9737939002142016","0.9923486728549369","0.9737939002142016","GradientBoostingClassifier","sklearn.ensemble._gb.GradientBoostingClassifier"
"2026-05-26 21:57:45","14.4min","9437e70685a048678d309d4b1a0938f6","GradientBoosting - n=100 lr=0.05","LOCAL","Classification_Experiment_9_GradientBoosting.py","acaro","FINISHED","","","","","0.0","","friedman_mse","","","","","","","","","","","","","","","None","0.05","log_loss","3","None","None","","0.0","1","2","0.0","","100","None","","","","42","0.1","time-based year<2021","","1.0","is_hit","0.0001","","0.1","0","False","0.9453186143623773","0.6153959829070355","0.7112034612319253","0.9684420018473117","0.5423368279394847","","0.9685153428081182","0.9680072046410517","0.07014276165357951","0.96764303295353","0.9685153428081182","0.9890472411000985","0.9685153428081182","GradientBoostingClassifier","sklearn.ensemble._gb.GradientBoostingClassifier"
"2026-05-26 20:14:31","1.7h","5bcb8b0fa9b54aaf931452c1b74c9b0d","GradientBoosting - n=100 lr=0.1","LOCAL","Classification_Experiment_9_GradientBoosting.py","acaro","FINISHED","","","","","0.0","","friedman_mse","","","","","","","","","","","","","","","None","0.1","log_loss","3","None","None","","0.0","1","2","0.0","","100","None","","","","42","0.1","time-based year<2021","","1.0","is_hit","0.0001","","0.1","0","False","0.949293086694272","0.6754888229032439","0.6981516653541483","0.9718484016057795","0.654251047296564","","0.971283885323206","0.9711648627213916","0.06228924067610536","0.9710557021790679","0.971283885323206","0.9909539992365","0.971283885323206","GradientBoostingClassifier","sklearn.ensemble._gb.GradientBoostingClassifier"
